"Query","Marker.name","Sbicolor_3"
"Chr03-078002623-bot","MsaSorghum013242","Chr02-61125634-top"
"Chr04-075187381-top","MsaSorghum013242","Chr02-61125634-top"
"Chr03-078002620-top","MsaSorghum013243","Chr02-61125637-bot"
"Chr04-075187384-bot","MsaSorghum013243","Chr02-61125637-bot"
"Chr03-078001221-bot","MsaSorghum013244","Chr02-61127035-top"
"Chr04-075188782-top","MsaSorghum013244","Chr02-61127035-top"
"Chr03-078320500-bot","MsaSorghum013250","Chr02-61211671-bot"
"Chr04-075434865-bot","MsaSorghum013250","Chr02-61211671-bot"
"Chr03-078320931-bot","MsaSorghum013252","Chr02-61212100-bot"
"Chr04-075435303-bot","MsaSorghum013252","Chr02-61212100-bot"
"Chr03-078359273-bot","MsaSorghum013253","Chr02-61223517-bot"
"Chr04-075458715-bot","MsaSorghum013253","Chr02-61223517-bot"
"Chr03-078367217-bot","MsaSorghum013254","Chr02-61229499-bot"
"Chr04-075464259-bot","MsaSorghum013254","Chr02-61229499-bot"
"Chr03-078369471-top","MsaSorghum013255","Chr02-61232240-top"
"Chr04-075466281-top","MsaSorghum013255","Chr02-61232240-top"
"Chr03-078369656-top","MsaSorghum013256","Chr02-61232428-top"
"Chr04-075466442-top","MsaSorghum013256","Chr02-61232428-top"
"Chr03-078369656-top","MsaSorghum013257","Chr02-61232434-top"
"Chr04-075466448-top","MsaSorghum013257","Chr02-61232434-top"
"Chr03-078389698-bot","MsaSorghum013258","Chr02-61241529-bot"
"Chr04-075504138-bot","MsaSorghum013258","Chr02-61241529-bot"
"Chr03-078403647-top","MsaSorghum013261","Chr02-61270904-top"
"Chr04-075548883-top","MsaSorghum013261","Chr02-61270904-top"
"Chr03-078502678-top","MsaSorghum013263","Chr02-61287071-top"
"Chr04-075625502-top","MsaSorghum013263","Chr02-61287071-top"
"Chr03-078545241-top","MsaSorghum013264","Chr02-61333888-top"
"Chr04-075769199-top","MsaSorghum013264","Chr02-61333888-top"
"Chr03-078546394-bot","MsaSorghum013266","Chr02-61335083-bot"
"Chr04-075770388-bot","MsaSorghum013266","Chr02-61335083-bot"
"Chr03-078547191-bot","MsaSorghum013267","Chr02-61336111-bot"
"Chr04-075771172-bot","MsaSorghum013267","Chr02-61336111-bot"
"Chr03-078547405-top","MsaSorghum013268","Chr02-61336295-top"
"Chr04-075771386-top","MsaSorghum013268","Chr02-61336295-top"
"Chr03-078547408-bot","MsaSorghum013269","Chr02-61336298-bot"
"Chr04-075771389-bot","MsaSorghum013269","Chr02-61336298-bot"
"Chr03-078547674-top","MsaSorghum013270","Chr02-61336570-top"
"Chr04-075771656-top","MsaSorghum013270","Chr02-61336570-top"
"Chr03-078547677-bot","MsaSorghum013271","Chr02-61336573-bot"
"Chr04-075771659-bot","MsaSorghum013271","Chr02-61336573-bot"
"Chr03-078572927-top","MsaSorghum013272","Chr02-61349139-top"
"Chr04-075810938-top","MsaSorghum013272","Chr02-61349139-top"
"Chr03-078792129-bot","MsaSorghum013281","Chr02-61419750-bot"
"Chr04-076081559-bot","MsaSorghum013281","Chr02-61419750-bot"
"Chr03-078903958-top","MsaSorghum013285","Chr02-61444639-top"
"Chr04-076144988-top","MsaSorghum013285","Chr02-61444639-top"
"Chr03-077730039-bot","MsaSorghum013319","Chr02-61648478-top"
"Chr04-076190450-top","MsaSorghum013319","Chr02-61648478-top"
"Chr03-077730036-top","MsaSorghum013320","Chr02-61648481-bot"
"Chr04-076190453-bot","MsaSorghum013320","Chr02-61648481-bot"
"Chr03-077607154-top","MsaSorghum013324","Chr02-61687924-bot"
"Chr04-076253878-bot","MsaSorghum013324","Chr02-61687924-bot"
"Chr03-077606962-bot","MsaSorghum013325","Chr02-61688118-top"
"Chr04-076254070-top","MsaSorghum013325","Chr02-61688118-top"
"Chr03-077606959-top","MsaSorghum013326","Chr02-61688121-bot"
"Chr04-076254073-bot","MsaSorghum013326","Chr02-61688121-bot"
"Chr03-077586260-top","MsaSorghum013329","Chr02-61693818-bot"
"Chr04-076263271-bot","MsaSorghum013329","Chr02-61693818-bot"
"Chr03-077516152-bot","MsaSorghum013336","Chr02-61709632-top"
"Chr04-076285338-top","MsaSorghum013336","Chr02-61709632-top"
"Chr03-077516090-top","MsaSorghum013338","Chr02-61709694-bot"
"Chr04-076285400-bot","MsaSorghum013338","Chr02-61709694-bot"
"Chr03-077449411-top","MsaSorghum013343","Chr02-61742926-bot"
"Chr04-076381196-bot","MsaSorghum013343","Chr02-61742926-bot"
"Chr03-077415070-top","MsaSorghum013347","Chr02-61763887-bot"
"Chr04-076431336-bot","MsaSorghum013347","Chr02-61763887-bot"
"Chr03-077414727-top","MsaSorghum013348","Chr02-61764232-bot"
"Chr04-076431689-bot","MsaSorghum013348","Chr02-61764232-bot"
"Chr03-077415449-top","MsaSorghum013350","Chr02-61772743-bot"
"Chr04-076430957-bot","MsaSorghum013350","Chr02-61772743-bot"
"Chr03-077415073-bot","MsaSorghum013351","Chr02-61773119-top"
"Chr04-076431333-top","MsaSorghum013351","Chr02-61773119-top"
"Chr03-077415070-top","MsaSorghum013352","Chr02-61773122-bot"
"Chr04-076431336-bot","MsaSorghum013352","Chr02-61773122-bot"
"Chr03-077414727-top","MsaSorghum013353","Chr02-61773467-bot"
"Chr04-076431689-bot","MsaSorghum013353","Chr02-61773467-bot"
"Chr03-077385830-bot","MsaSorghum013355","Chr02-61794177-top"
"Chr04-076495689-top","MsaSorghum013355","Chr02-61794177-top"
"Chr03-077383489-bot","MsaSorghum013359","Chr02-61796593-top"
"Chr04-076498009-top","MsaSorghum013359","Chr02-61796593-top"
"Chr03-077336092-bot","MsaSorghum013362","Chr02-61802562-top"
"Chr04-076505288-top","MsaSorghum013362","Chr02-61802562-top"
"Chr03-077299397-top","MsaSorghum013365","Chr02-61816157-bot"
"Chr04-076512154-bot","MsaSorghum013365","Chr02-61816157-bot"
"Chr03-077228414-top","MsaSorghum013370","Chr02-61841459-top"
"Chr04-076553732-bot","MsaSorghum013370","Chr02-61841459-top"
"Chr03-077121612-bot","MsaSorghum013374","Chr02-61872484-top"
"Chr04-076664765-top","MsaSorghum013374","Chr02-61872484-top"
"Chr03-077121609-top","MsaSorghum013375","Chr02-61872487-bot"
"Chr04-076664768-bot","MsaSorghum013375","Chr02-61872487-bot"
"Chr03-077020538-bot","MsaSorghum013379","Chr02-61931318-top"
"Chr04-076754020-top","MsaSorghum013379","Chr02-61931318-top"
"Chr03-077005404-top","MsaSorghum013380","Chr02-61937714-bot"
"Chr04-076780799-bot","MsaSorghum013380","Chr02-61937714-bot"
"Chr03-076999564-bot","MsaSorghum013381","Chr02-61941464-top"
"Chr04-076795522-top","MsaSorghum013381","Chr02-61941464-top"
"Chr03-076998760-bot","MsaSorghum013383","Chr02-61942204-top"
"Chr04-076796314-top","MsaSorghum013383","Chr02-61942204-top"
"Chr03-076996318-bot","MsaSorghum013384","Chr02-61944456-top"
"Chr04-076798314-top","MsaSorghum013384","Chr02-61944456-top"
"Chr03-076899867-bot","MsaSorghum013387","Chr02-61958970-top"
"Chr04-076897381-top","MsaSorghum013387","Chr02-61958970-top"
"Chr03-076868403-top","MsaSorghum013388","Chr02-61974380-bot"
"Chr04-076926898-bot","MsaSorghum013388","Chr02-61974380-bot"
"Chr03-076774514-bot","MsaSorghum013392","Chr02-62011632-top"
"Chr04-077083554-top","MsaSorghum013392","Chr02-62011632-top"
"Chr03-076774511-top","MsaSorghum013393","Chr02-62011635-bot"
"Chr04-077083557-bot","MsaSorghum013393","Chr02-62011635-bot"
"Chr03-076772420-bot","MsaSorghum013394","Chr02-62013703-top"
"Chr04-077089115-top","MsaSorghum013394","Chr02-62013703-top"
"Chr03-076645753-top","MsaSorghum013395","Chr02-62049221-bot"
"Chr04-077187969-bot","MsaSorghum013395","Chr02-62049221-bot"
"Chr03-076645435-bot","MsaSorghum013396","Chr02-62049579-top"
"Chr04-077188327-top","MsaSorghum013396","Chr02-62049579-top"
"Chr03-076545805-top","MsaSorghum013400","Chr02-62083393-bot"
"Chr04-077263175-top","MsaSorghum013400","Chr02-62083393-bot"
"Chr03-076538749-bot","MsaSorghum013401","Chr02-62094355-top"
"Chr04-077239770-bot","MsaSorghum013401","Chr02-62094355-top"
"Chr03-076538746-top","MsaSorghum013402","Chr02-62094358-bot"
"Chr04-077239767-top","MsaSorghum013402","Chr02-62094358-bot"
"Chr03-076537297-bot","MsaSorghum013403","Chr02-62095810-top"
"Chr04-077238067-bot","MsaSorghum013403","Chr02-62095810-top"
"Chr03-076536705-bot","MsaSorghum013404","Chr02-62096414-top"
"Chr04-077237415-bot","MsaSorghum013404","Chr02-62096414-top"
"Chr03-076536042-top","MsaSorghum013407","Chr02-62097018-bot"
"Chr04-077236785-top","MsaSorghum013407","Chr02-62097018-bot"
"Chr03-076535928-top","MsaSorghum013408","Chr02-62097132-bot"
"Chr04-077236671-top","MsaSorghum013408","Chr02-62097132-bot"
"Chr03-076505219-top","MsaSorghum013411","Chr02-62118528-bot"
"Chr04-077317808-bot","MsaSorghum013411","Chr02-62118528-bot"
"Chr03-076493158-top","MsaSorghum013412","Chr02-62128683-bot"
"Chr04-077339697-bot","MsaSorghum013412","Chr02-62128683-bot"
"Chr03-076492531-top","MsaSorghum013413","Chr02-62129313-bot"
"Chr04-077340324-bot","MsaSorghum013413","Chr02-62129313-bot"
"Chr03-076488555-bot","MsaSorghum013415","Chr02-62132595-top"
"Chr04-077344087-top","MsaSorghum013415","Chr02-62132595-top"
"Chr03-076487021-top","MsaSorghum013418","Chr02-62134093-bot"
"Chr04-077345544-bot","MsaSorghum013418","Chr02-62134093-bot"
"Chr03-076486615-top","MsaSorghum013421","Chr02-62134507-bot"
"Chr04-077345948-bot","MsaSorghum013421","Chr02-62134507-bot"
"Chr03-076248688-bot","MsaSorghum013425","Chr02-62207675-top"
"Chr04-077581164-bot","MsaSorghum013425","Chr02-62207675-top"
"Chr03-076246625-top","MsaSorghum013428","Chr02-62209685-bot"
"Chr04-077579132-top","MsaSorghum013428","Chr02-62209685-bot"
"Chr03-076237115-top","MsaSorghum013431","Chr02-62215664-bot"
"Chr04-077571631-top","MsaSorghum013431","Chr02-62215664-bot"
"Chr03-076171012-top","MsaSorghum013434","Chr02-62229157-bot"
"Chr04-077520261-top","MsaSorghum013434","Chr02-62229157-bot"
"Chr03-076162524-bot","MsaSorghum013436","Chr02-62236310-top"
"Chr04-077495923-bot","MsaSorghum013436","Chr02-62236310-top"
"Chr03-076162231-top","MsaSorghum013438","Chr02-62236638-bot"
"Chr04-077495622-top","MsaSorghum013438","Chr02-62236638-bot"
"Chr03-076066839-top","MsaSorghum013453","Chr02-62331180-bot"
"Chr04-077802760-bot","MsaSorghum013453","Chr02-62331180-bot"
"Chr03-076000577-bot","MsaSorghum013454","Chr02-62343940-top"
"Chr04-077947792-top","MsaSorghum013454","Chr02-62343940-top"
"Chr03-076000574-top","MsaSorghum013455","Chr02-62343943-bot"
"Chr04-077895486-bot","MsaSorghum013455","Chr02-62343943-bot"
"Chr03-076000391-bot","MsaSorghum013456","Chr02-62344126-top"
"Chr04-077895666-top","MsaSorghum013456","Chr02-62344126-top"
"Chr03-076000388-top","MsaSorghum013457","Chr02-62344129-bot"
"Chr04-077895669-bot","MsaSorghum013457","Chr02-62344129-bot"
"Chr03-075838674-top","MsaSorghum013461","Chr02-62395314-bot"
"Chr04-078098600-bot","MsaSorghum013461","Chr02-62395314-bot"
"Chr03-075788427-bot","MsaSorghum013463","Chr02-62405045-top"
"Chr04-078204363-top","MsaSorghum013463","Chr02-62405045-top"
"Chr03-075787178-bot","MsaSorghum013464","Chr02-62406359-top"
"Chr04-078205698-top","MsaSorghum013464","Chr02-62406359-top"
"Chr03-075787175-top","MsaSorghum013465","Chr02-62406362-bot"
"Chr04-078205701-bot","MsaSorghum013465","Chr02-62406362-bot"
"Chr03-075786185-bot","MsaSorghum013466","Chr02-62407168-top"
"Chr04-078206538-top","MsaSorghum013466","Chr02-62407168-top"
"Chr03-075774855-bot","MsaSorghum013468","Chr02-62408683-top"
"Chr04-078208031-top","MsaSorghum013468","Chr02-62408683-top"
"Chr03-075753793-bot","MsaSorghum013469","Chr02-62417727-top"
"Chr04-078330019-top","MsaSorghum013469","Chr02-62417727-top"
"Chr03-075709001-bot","MsaSorghum013470","Chr02-62451025-top"
"Chr04-078392018-top","MsaSorghum013470","Chr02-62451025-top"
"Chr03-075699964-top","MsaSorghum013472","Chr02-62460209-bot"
"Chr04-078428613-bot","MsaSorghum013472","Chr02-62460209-bot"
"Chr03-075681378-top","MsaSorghum013474","Chr02-62476156-bot"
"Chr04-078446092-bot","MsaSorghum013474","Chr02-62476156-bot"
"Chr03-075679734-bot","MsaSorghum013475","Chr02-62477786-top"
"Chr04-078447771-top","MsaSorghum013475","Chr02-62477786-top"
"Chr03-075679731-top","MsaSorghum013476","Chr02-62477789-bot"
"Chr04-078447774-bot","MsaSorghum013476","Chr02-62477789-bot"
"Chr03-075679449-bot","MsaSorghum013477","Chr02-62478068-top"
"Chr04-078448054-top","MsaSorghum013477","Chr02-62478068-top"
"Chr03-075679446-top","MsaSorghum013478","Chr02-62478071-bot"
"Chr04-078448057-bot","MsaSorghum013478","Chr02-62478071-bot"
"Chr03-075610783-top","MsaSorghum013481","Chr02-62498544-bot"
"Chr04-078575433-bot","MsaSorghum013481","Chr02-62498544-bot"
"Chr03-075590421-bot","MsaSorghum013483","Chr02-62512326-top"
"Chr04-078595016-top","MsaSorghum013483","Chr02-62512326-top"
"Chr03-075590199-top","MsaSorghum013484","Chr02-62512551-bot"
"Chr04-078595238-bot","MsaSorghum013484","Chr02-62512551-bot"
"Chr03-075514162-bot","MsaSorghum013490","Chr02-62555418-top"
"Chr04-078748813-top","MsaSorghum013490","Chr02-62555418-top"
"Chr03-075514159-top","MsaSorghum013491","Chr02-62555421-bot"
"Chr04-078748816-bot","MsaSorghum013491","Chr02-62555421-bot"
"Chr03-075509660-bot","MsaSorghum013492","Chr02-62558301-top"
"Chr04-078752158-top","MsaSorghum013492","Chr02-62558301-top"
"Chr03-075452780-top","MsaSorghum013494","Chr02-62573760-bot"
"Chr04-078798949-bot","MsaSorghum013494","Chr02-62573760-bot"
"Chr03-075451121-top","MsaSorghum013498","Chr02-62575360-bot"
"Chr04-078800602-bot","MsaSorghum013498","Chr02-62575360-bot"
"Chr03-075306632-bot","MsaSorghum013502","Chr02-62624998-top"
"Chr04-078959168-top","MsaSorghum013502","Chr02-62624998-top"
"Chr03-075300691-bot","MsaSorghum013504","Chr02-62630942-top"
"Chr04-078965452-top","MsaSorghum013504","Chr02-62630942-top"
"Chr03-075195045-top","MsaSorghum013506","Chr02-62653380-bot"
"Chr04-079007825-bot","MsaSorghum013506","Chr02-62653380-bot"
"Chr03-075190516-bot","MsaSorghum013509","Chr02-62657943-top"
"Chr04-079012566-top","MsaSorghum013509","Chr02-62657943-top"
"Chr03-075190513-top","MsaSorghum013510","Chr02-62657946-bot"
"Chr04-079012569-bot","MsaSorghum013510","Chr02-62657946-bot"
"Chr03-075187334-top","MsaSorghum013512","Chr02-62661278-bot"
"Chr04-079015685-bot","MsaSorghum013512","Chr02-62661278-bot"
"Chr03-075185573-top","MsaSorghum013515","Chr02-62662953-bot"
"Chr04-079017359-bot","MsaSorghum013515","Chr02-62662953-bot"
"Chr03-075161298-bot","MsaSorghum013517","Chr02-62674183-top"
"Chr04-079039334-top","MsaSorghum013517","Chr02-62674183-top"
"Chr03-075161295-top","MsaSorghum013518","Chr02-62674186-bot"
"Chr04-079039337-bot","MsaSorghum013518","Chr02-62674186-bot"
"Chr03-075160950-top","MsaSorghum013519","Chr02-62674531-bot"
"Chr04-079039682-bot","MsaSorghum013519","Chr02-62674531-bot"
"Chr03-075160889-bot","MsaSorghum013520","Chr02-62674592-top"
"Chr04-079039743-top","MsaSorghum013520","Chr02-62674592-top"
"Chr03-075160259-bot","MsaSorghum013521","Chr02-62675222-top"
"Chr04-079040373-top","MsaSorghum013521","Chr02-62675222-top"
"Chr03-075160256-top","MsaSorghum013522","Chr02-62675225-bot"
"Chr04-079040376-bot","MsaSorghum013522","Chr02-62675225-bot"
"Chr03-075098036-top","MsaSorghum013523","Chr02-62700112-bot"
"Chr04-079060073-bot","MsaSorghum013523","Chr02-62700112-bot"
"Chr03-075094647-top","MsaSorghum013524","Chr02-62704903-bot"
"Chr04-079066865-bot","MsaSorghum013524","Chr02-62704903-bot"
"Chr03-075073940-bot","MsaSorghum013531","Chr02-62722950-top"
"Chr04-079123557-top","MsaSorghum013531","Chr02-62722950-top"
"Chr03-075072128-top","MsaSorghum013534","Chr02-62724727-bot"
"Chr04-079125392-bot","MsaSorghum013534","Chr02-62724727-bot"
"Chr03-075061557-bot","MsaSorghum013536","Chr02-62730108-top"
"Chr04-079131253-top","MsaSorghum013536","Chr02-62730108-top"
"Chr03-075009156-top","MsaSorghum013538","Chr02-62734227-bot"
"Chr04-079145192-bot","MsaSorghum013538","Chr02-62734227-bot"
"Chr03-074894109-top","MsaSorghum013542","Chr02-62794461-bot"
"Chr04-079244921-bot","MsaSorghum013542","Chr02-62794461-bot"
"Chr03-074846267-top","MsaSorghum013544","Chr02-62795943-bot"
"Chr04-079246377-bot","MsaSorghum013544","Chr02-62795943-bot"
"Chr03-074844355-bot","MsaSorghum013547","Chr02-62799031-top"
"Chr04-079249059-top","MsaSorghum013547","Chr02-62799031-top"
"Chr03-074843467-bot","MsaSorghum013548","Chr02-62799922-top"
"Chr04-079249944-top","MsaSorghum013548","Chr02-62799922-top"
"Chr03-074842828-bot","MsaSorghum013549","Chr02-62800523-top"
"Chr04-079250583-top","MsaSorghum013549","Chr02-62800523-top"
"Chr03-074842825-top","MsaSorghum013550","Chr02-62800526-bot"
"Chr04-079250586-bot","MsaSorghum013550","Chr02-62800526-bot"
"Chr03-074842684-top","MsaSorghum013551","Chr02-62800667-bot"
"Chr04-079250727-bot","MsaSorghum013551","Chr02-62800667-bot"
"Chr03-074842323-bot","MsaSorghum013552","Chr02-62801022-top"
"Chr04-079251088-top","MsaSorghum013552","Chr02-62801022-top"
"Chr03-074841878-top","MsaSorghum013553","Chr02-62801465-bot"
"Chr04-079251537-bot","MsaSorghum013553","Chr02-62801465-bot"
"Chr03-074796900-top","MsaSorghum013560","Chr02-62812430-bot"
"Chr04-079260653-bot","MsaSorghum013560","Chr02-62812430-bot"
"Chr03-074687039-top","MsaSorghum013567","Chr02-62870895-bot"
"Chr04-079694761-bot","MsaSorghum013567","Chr02-62870895-bot"
"Chr03-074539575-bot","MsaSorghum013569","Chr02-62885010-top"
"Chr04-079789320-top","MsaSorghum013569","Chr02-62885010-top"
"Chr03-074506962-bot","MsaSorghum013570","Chr02-62890371-top"
"Chr04-079804613-top","MsaSorghum013570","Chr02-62890371-top"
"Chr03-074505305-bot","MsaSorghum013572","Chr02-62892042-top"
"Chr04-079806288-top","MsaSorghum013572","Chr02-62892042-top"
"Chr03-074505302-top","MsaSorghum013573","Chr02-62892045-bot"
"Chr04-079806291-bot","MsaSorghum013573","Chr02-62892045-bot"
"Chr03-074505040-bot","MsaSorghum013574","Chr02-62892307-top"
"Chr04-079806553-top","MsaSorghum013574","Chr02-62892307-top"
"Chr03-074428884-top","MsaSorghum013578","Chr02-62926832-bot"
"Chr04-080197379-bot","MsaSorghum013578","Chr02-62926832-bot"
"Chr03-074428411-top","MsaSorghum013579","Chr02-62927304-bot"
"Chr04-080197828-bot","MsaSorghum013579","Chr02-62927304-bot"
"Chr03-074325950-top","MsaSorghum013589","Chr02-62967530-top"
"Chr04-080392728-top","MsaSorghum013589","Chr02-62967530-top"
"Chr03-074330741-top","MsaSorghum013595","Chr02-62972811-top"
"Chr04-080397602-top","MsaSorghum013595","Chr02-62972811-top"
"Chr03-074330744-bot","MsaSorghum013596","Chr02-62972814-bot"
"Chr04-080397605-bot","MsaSorghum013596","Chr02-62972814-bot"
"Chr03-074331656-bot","MsaSorghum013600","Chr02-62973726-bot"
"Chr04-080398517-bot","MsaSorghum013600","Chr02-62973726-bot"
"Chr03-074337344-top","MsaSorghum013602","Chr02-62981214-top"
"Chr04-080702188-bot","MsaSorghum013602","Chr02-62981214-top"
"Chr03-079536004-bot","MsaSorghum013611","Chr02-63057407-top"
"Chr04-080581191-bot","MsaSorghum013611","Chr02-63057407-top"
"Chr03-079530486-top","MsaSorghum013613","Chr02-63068960-bot"
"Chr04-080576369-top","MsaSorghum013613","Chr02-63068960-bot"
"Chr03-079461172-bot","MsaSorghum013616","Chr02-63075428-top"
"Chr04-080545339-bot","MsaSorghum013616","Chr02-63075428-top"
"Chr03-079461169-top","MsaSorghum013617","Chr02-63075431-bot"
"Chr04-080545336-top","MsaSorghum013617","Chr02-63075431-bot"
"Chr03-079458865-top","MsaSorghum013618","Chr02-63077521-bot"
"Chr04-080543940-top","MsaSorghum013618","Chr02-63077521-bot"
"Chr03-079437445-top","MsaSorghum013619","Chr02-63086191-bot"
"Chr04-080500526-top","MsaSorghum013619","Chr02-63086191-bot"
"Chr03-079346289-bot","MsaSorghum013621","Chr02-63113288-top"
"Chr04-080435489-bot","MsaSorghum013621","Chr02-63113288-top"
"Chr03-079346286-top","MsaSorghum013622","Chr02-63113291-bot"
"Chr04-080435486-top","MsaSorghum013622","Chr02-63113291-bot"
"Chr03-079339091-bot","MsaSorghum013624","Chr02-63138668-top"
"Chr04-080749729-top","MsaSorghum013624","Chr02-63138668-top"
"Chr03-079335863-bot","MsaSorghum013626","Chr02-63140764-top"
"Chr04-080752197-top","MsaSorghum013626","Chr02-63140764-top"
"Chr03-079332721-bot","MsaSorghum013628","Chr02-63143833-top"
"Chr04-080755577-top","MsaSorghum013628","Chr02-63143833-top"
"Chr03-079332005-bot","MsaSorghum013629","Chr02-63144555-top"
"Chr04-080756294-top","MsaSorghum013629","Chr02-63144555-top"
"Chr03-079320269-bot","MsaSorghum013632","Chr02-63151217-top"
"Chr04-080770727-top","MsaSorghum013632","Chr02-63151217-top"
"Chr03-079320266-top","MsaSorghum013633","Chr02-63151220-bot"
"Chr04-080770730-bot","MsaSorghum013633","Chr02-63151220-bot"
"Chr03-079318115-bot","MsaSorghum013634","Chr02-63153536-top"
"Chr04-080772995-top","MsaSorghum013634","Chr02-63153536-top"
"Chr03-074053626-top","MsaSorghum013670","Chr02-63352391-bot"
"Chr04-081308116-bot","MsaSorghum013670","Chr02-63352391-bot"
"Chr03-073979357-bot","MsaSorghum013673","Chr02-63371120-top"
"Chr04-081363763-top","MsaSorghum013673","Chr02-63371120-top"
"Chr03-073934107-bot","MsaSorghum013675","Chr02-63379256-top"
"Chr04-081479146-top","MsaSorghum013675","Chr02-63379256-top"
"Chr03-073934104-top","MsaSorghum013676","Chr02-63379259-bot"
